"","id","created","date","time","word"
"243","726063627413950465",2016-04-29 15:00:33,"2016-04-29","15:00:33","megabus"
"244","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","the"
"245","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","megabus"
"246","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","never"
"247","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","fails"
"248","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","to"
"249","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","reek"
"250","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","of"
"251","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","a"
"252","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","giant"
"253","726063497440845824",2016-04-29 15:00:02,"2016-04-29","15:00:02","hoagie"
"254","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","megabusuk"
"255","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","hi"
"256","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","any"
"257","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","idea"
"258","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","how"
"259","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","late"
"260","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","the"
"261","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","megabus"
"262","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","from"
"263","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","east"
"264","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","midlands"
"265","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","parkway"
"266","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","to"
"267","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","york"
"268","726061791416037376",2016-04-29 14:53:15,"2016-04-29","14:53:15","is"
"269","726059689801322496",2016-04-29 14:44:54,"2016-04-29","14:44:54","johnstonefrazer"
"270","726059689801322496",2016-04-29 14:44:54,"2016-04-29","14:44:54","what"
"271","726059689801322496",2016-04-29 14:44:54,"2016-04-29","14:44:54","about"
"272","726059689801322496",2016-04-29 14:44:54,"2016-04-29","14:44:54","that"
"273","726059689801322496",2016-04-29 14:44:54,"2016-04-29","14:44:54","megabus"
"274","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","tryna"
"275","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","go"
"276","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","to"
"277","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","atl"
"278","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","in"
"279","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","june"
"280","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","for"
"281","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","the"
"282","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","low"
"283","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","low"
"284","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","help"
"285","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","what's"
"286","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","the"
"287","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","best"
"288","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","way"
"289","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","megabus"
"290","726055664519401472",2016-04-29 14:28:54,"2016-04-29","14:28:54","greyhound"
"291","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","depends"
"292","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","what"
"293","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","are"
"294","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","the"
"295","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","chances"
"296","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","the"
"297","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","bus"
"298","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","catches"
"299","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","on"
"300","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","fire"
"301","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","and"
"302","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","i"
"303","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","lose"
"304","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","all"
"305","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","my"
"306","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","belongings"
"307","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","https"
"308","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","t.co"
"309","726054061003284480",2016-04-29 14:22:32,"2016-04-29","14:22:32","dpse6sc8a2"
"310","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","fireproofsoph"
"311","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","i"
"312","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","thought"
"313","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","coaches"
"314","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","are"
"315","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","cheaper"
"316","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","like"
"317","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","megabus"
"318","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","is"
"319","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","pretty"
"320","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","cheap"
"321","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","and"
"322","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","yeah"
"323","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","true"
"324","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","because"
"325","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","your"
"326","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","from"
"327","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","scotland"
"328","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","aren't"
"329","726051723991760896",2016-04-29 14:13:15,"2016-04-29","14:13:15","ya"
"330","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","arrived"
"331","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","bang"
"332","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","on"
"333","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","time"
"334","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","great"
"335","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","trip"
"336","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","down"
"337","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","so"
"338","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","easy"
"339","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","and"
"340","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","so"
"341","726049696494575617",2016-04-29 14:05:11,"2016-04-29","14:05:11","cheap"
